NS_code_from_gini,Nation_State,T_HDI_Mean_plus_5,T_HDI_Trend_plus_5,T_State_Fail_yr_1,T_State_Fail_plus_5,T_State_Fail_yr_5,year0,CWGI_Poli_Stabl_Mean_minus_4,CWGI_Poli_Stabl_Trend_minus_4,CWGI_RoL_Mean_minus_4,CWGI_RoL_Trend_minus_4,E_GINI_Mean_minus_4,E_GINI_Trend_minus_4,PCPI_std_Mean_minus_4,PCPI_std_Trend_minus_4,PWGI_Corrupt_Ctrl_Mean_minus_4,PWGI_Corrupt_Ctrl_Trend_minus_4,PWGI_Voice_Acct_Mean_minus_4,PWGI_Voice_Acct_Trend_minus_4
POL,Poland,,,0,,,2018,0.951890102,0.035074903,0.67577237,-0.034363282,30.26857143,-1.26,1.026123146,0.02296915,0.421271776,-0.045073435,0.991763581,-0.027909836
PRT,Portugal,,,0,,,2018,0.605856578,-0.067182341,1.004938993,-0.038343446,34.04,-0.9,0.171223088,0.054587138,0.807230426,-0.033883393,0.987296418,-0.0447088
QAT,Qatar,,,0,,,2018,1.248436654,0.076771957,1.153224356,0.065169145,28.27576578,-0.652692691,0.303109354,-0.010304425,1.48474375,0.129238119,-1.006677999,-0.023324849
ROU,Romania,,,0,,,2018,0.105295111,0.004890031,0.099391497,-0.005382491,34.325,-0.46,-1.508947262,0.057282609,-0.088141925,0.022211847,0.414782915,0.009955514
RUS,Russian Federation,,,0,,,2018,-0.758225944,0.033671556,-0.727820801,0.002746812,40.2388031,1.627491054,0.067573031,0.0278503,-0.960541549,-0.02425254,-1.138882557,-0.044512843
RWA,Rwanda,,,0,,,2018,0.412727969,0.195927379,0.231671971,0.085035838,45.84426492,1.367764922,2.12924378,0.029639861,0.921648671,0.07238773,-1.12396517,0.009032027
LCA,St. Lucia,,,0,,,2018,0.91551203,0.01314601,0.718766058,0.053281878,49.62340787,-0.193080147,-0.007027276,-0.090933976,1.204008383,0.225434161,1.217164362,0.016116394
WSM,Samoa,,,0,,,2018,0.982174725,-0.050128091,0.679195128,-0.003589845,38.88898425,-0.06137065,-0.304931727,-0.038102698,0.315786964,0.008497806,0.513945567,-0.049495591
STP,Sao Tome and Principe,,,0,,,2018,-0.146931718,-0.105139338,-0.965303614,-0.047238402,29.9861072,-0.139699422,0.871864656,0.036448857,-0.411836574,-0.067467581,0.128838518,-0.058601154
SAU,Saudi Arabia,,,0,,,2018,-0.478659637,-0.072676398,0.237835482,-0.005041401,43.20105579,-0.89988269,-0.042034431,-0.01683086,0.157116396,0.032690654,-1.861728353,-0.030377927
SEN,Senegal,,,0,,,2018,0.06320638,0.069688988,-0.314867898,-0.062498582,38.47903332,-0.278138482,-0.34758214,-0.074341917,-0.356152398,-0.102571088,-0.042530855,-0.078208621
SRB,Serbia,,,0,,,2018,0.312370393,0.083567092,-0.007925372,0.073084085,37.35714643,-0.470853572,0.376113939,0.000260108,0.032346062,0.085608636,0.710236851,0.165118184
SYC,Seychelles,,,0,,,2018,0.589461579,0.033727032,-0.146737153,-0.081330453,42.50857184,-0.069748358,-0.623825427,0.004844576,0.217756274,-0.045229824,-0.009311842,-0.00719983
SLE,Sierra Leone,,,0,,,2018,0.438727578,0.228254578,-0.774533238,0.054713182,39.73851945,-0.399498658,-1.542836158,-0.050939357,-0.952973794,-0.003927762,0.015354977,0.112315012
SGP,Singapore,,,0,,,2018,1.322145626,0.033886479,1.931806976,0.025956472,47.31681145,0.081957205,-1.757540096,0.008132693,2.141505578,0.002566022,-0.226131933,-0.03962933
SVK,Slovak Republic,,,0,,,2018,1.04749247,0.013584725,0.606511213,0.044361773,25.65250179,0.102501792,-0.147432356,-0.062490691,0.161559892,0.008783641,1.029835236,0.020801854
SVN,Slovenia,,,0,,,2018,0.833904866,0.002945915,0.928417589,-0.015312773,24.52,-0.63,0.808538005,0.149613021,0.690172388,-0.010073529,0.918105369,-0.015476328
SLB,Solomon Islands,,,0,,,2018,0.263729454,-0.056233362,-0.968068461,-0.119026914,33.72638604,-1.124948664,-0.128892155,-0.015689621,-0.227477395,0.028106768,-0.207251445,-0.145382876
ZAF,South Africa,,,0,,,2018,0.128890358,0.066585459,0.133452809,-0.005084122,64.5280721,0.329817571,0.440757965,0.023108687,-0.222137544,-0.052514842,0.516402757,-0.042341949
ESP,Spain,,,0,,,2018,-0.092939054,-0.112371751,0.946100506,-0.008247591,35.08666667,-0.79,1.418705401,0.063259801,0.749887088,0.04152827,0.967182482,-0.017311284
LKA,Sri Lanka,,,0,,,2018,-0.479323684,-0.0267956,-0.16866224,-0.015470863,40.58156136,-0.231329427,0.829610431,0.010440076,-0.339073067,-0.00456517,-0.659608723,0.002632061
SDN,Sudan,,,1,1,,2018,-2.365618092,-0.007082617,-1.126286543,0.017164371,33.95336873,-0.138949223,-0.675275234,-0.011031047,-1.503227103,-0.026969613,-1.690157369,0.012684138
SUR,Suriname,,,0,,,2018,0.063733928,-0.048977051,-0.112552283,0.018438357,41.94453909,2.3107161,2.241282555,-0.02091936,-0.532508529,0.002437726,0.563653642,0.031876297
SWE,Sweden,,,0,,,2018,1.059600361,-0.012137229,2.010984571,0.01106272,28.12,-0.39,-1.420121545,-0.106328539,2.182708793,0.006985034,1.638529684,0.004288292
CHE,Switzerland,,,0,,,2018,1.234348226,-0.006461283,1.828944724,-0.050540293,31.07656449,-0.503435512,1.312993058,-0.061381399,2.122174323,-0.018141961,1.670690656,0.02939595
SYR,Syrian Arab Republic,,,1,1,,2018,-2.377622007,0.027999177,-1.19863702,0.0109664,20.60034671,-1.266551095,-0.325551153,-0.027625329,-1.361976172,0.029342741,-1.845112775,-0.021906004
TJK,Tajikistan,,,0,,,2018,-0.54715141,0.068101515,-0.955199123,0.015541089,33.96110888,0.175434334,-0.221047244,0.040811467,-1.030060426,-0.004943286,-1.321207245,0.032823329
TZA,Tanzania,,,0,,,2018,-0.107102998,0.125176848,-0.508538259,-0.031264197,33.46176381,-0.386147504,1.592276457,-0.017569869,-0.521339124,0.080601821,-0.008649042,0.05670458
THA,Thailand,,,0,,,2018,-1.742509296,-0.271603078,-0.396538586,-0.087139013,37.15834712,0.528347122,-0.527394073,0.119010631,-0.4251482,-0.013368585,-0.91442999,-0.053501335
TLS,Timor-Leste,,,0,,,2018,-0.547043184,-0.090599557,-1.44721473,-0.09808528,25.98154707,-0.945187736,-0.068090229,-0.05072977,-0.97318349,-0.095419055,0.029248441,-0.024025448
TGO,Togo,,,0,,,2018,-0.203934262,-0.001678062,-0.976542379,-0.031275648,44.37277537,0.44503318,-1.231396036,0.023872904,-1.080485566,-0.050239831,-0.913207123,-0.012847548
TON,Tonga,,,0,,,2018,0.870588876,0.03029779,-0.08550745,0.000531231,37.54166434,-0.025837191,0.974910226,0.037857444,-0.357007289,-0.00912712,0.397426272,-0.06393492
TTO,Trinidad and Tobago,,,0,,,2018,0.016815918,-0.062461485,-0.421360882,-0.096890276,30.60658077,-0.385105721,-0.518508519,0.078410239,-0.719491039,-0.066098356,0.410279203,-0.022829975
TUN,Tunisia,,,0,,,2018,-0.71248425,0.028075372,0.018674092,0.037728183,33.53971221,0.276090742,-0.902058939,-0.00307417,-0.130394815,-0.0146835,-0.539495068,-0.13788401
TUR,Turkey,,,1,1,,2018,-0.933128721,0.034371122,0.142244011,0.033010808,41.54333333,-0.303333333,-0.735606689,0.070835704,0.178333288,0.093280631,-0.08788332,0.068741395
TKM,Turkmenistan,,,0,,,2018,0.200666264,0.035662443,-1.438981203,-0.030117452,39.20942061,0.37710219,-0.117019005,0.051672682,-1.580732182,-0.111030846,-2.353726787,-0.053276914
UGA,Uganda,,,0,,,2018,-0.79833598,0.051518179,-0.279795753,0.038844566,42.72698479,0.588318126,-1.158558897,0.055910715,-1.026718616,0.011385276,-0.354616841,0.068523076
UKR,Ukraine,,,1,1,,2018,-0.836042441,0.264024286,-0.69484591,0.031976158,26.74647083,1.537512704,0.935866741,-0.109561543,-0.908472285,0.024913676,-0.004345705,0.032263251
ARE,United Arab Emirates,,,0,,,2018,0.857367157,0.011253264,0.498087157,-0.059094456,46.34979247,0.76711388,1.355991589,0.021647008,1.553241862,0.116957659,-1.150131797,-0.03793041
GBR,United Kingdom,,,0,,,2018,0.21273876,-0.073769357,1.77397899,-0.025450573,34.15038095,0.105333333,0.03322593,-0.106293281,1.489708445,-0.080084743,1.34346449,0.012960006
USA,United States,,,0,,,2018,0.401700261,-0.062036363,1.622923667,0.005086719,44.0846,1.264966667,-0.540093568,0.036710281,1.232375473,-0.035820914,0.999965063,-0.022854402
URY,Uruguay,,,0,,,2018,0.944001756,-0.00735554,0.645543077,-0.003315523,39.75,-0.24,-1.304353093,-0.017702476,1.457247857,0.047389259,1.146117483,0.017063481
UZB,Uzbekistan,,,0,,,2018,-0.637810688,-0.087283289,-1.263410462,-0.048534988,49.93776257,0.715357975,-0.204287964,0.185221629,-1.198793154,-0.026731936,-2.115505692,-0.069306702
VEN,"Venezuela, RB",,,1,1,,2018,-1.215934605,-0.109105615,-2.00524718,-0.060029659,40.54634676,0.601426615,-0.38460028,0.069304045,-1.356068217,-0.008050047,-1.206927304,-0.063567834
VNM,Vietnam,,,0,,,2018,0.087425159,0.017133907,-0.437941543,-0.033707015,35.46848827,0.363632886,-1.388405023,-0.075143363,-0.629714867,-0.036336357,-1.463071595,-0.035464105
YEM,"Yemen, Rep.",,,1,1,,2018,-2.623242835,-0.063583818,-1.065536015,0.034866205,35.13960571,-0.433164344,-1.059769024,-0.029828117,-1.370440635,0.027877163,-1.513704119,-0.065286521
ZMB,Zambia,,,0,,,2018,0.546156022,0.104709453,-0.332469635,-0.014039552,53.61855015,-1.676358764,-0.462953236,0.015185129,-0.299046787,0.047155148,-0.07782864,0.028566272
ZWE,Zimbabwe,,,1,1,,2018,-0.88443851,-0.054236354,-1.913179487,-0.146836334,54.01511788,-0.209737207,-1.165617704,-0.035861129,-1.633151057,-0.086196763,-1.658745231,-0.114874991
SOM,Somalia,,,0,,,2018,-3.038531808,-0.157212479,-2.514016789,-0.039977653,36.3,-1.316666667,-0.146823641,0.097140448,-1.695972815,-0.001804038,-2.112092811,-0.001352693
XKX,Kosova,,,0,,,2018,-1.53406546,-0.42523059,-0.344242961,0.060259125,27.32631724,0.216317243,-1.108111447,0.004882706,-0.521938086,-0.013900401,0.151620611,0.132383677
